screen_name,date,tweet,likes,retweets 
TheAroraReport,2019-10-23 01:06:28,IS A 20% DROP AHEAD IN THE STOCK MARKET LIKE LAST YEAR? $AAPL $MSFT $FB $AMZN $NVDA $MU $INTC $AMD $GOOG $QQQ $SPY $DJIA https://t.co/4mwdxOXqoV,1,1
TheAroraReport,2019-10-23 01:06:11,IS A 20% DROP AHEAD IN THE STOCK MARKET LIKE LAST YEAR? $AAPL $MSFT $FB $AMZN $NVDA $MU $INTC $AMD $GOOG $QQQ $SPY $DJIA https://t.co/4mwdxOXqoV,2,1
TheAroraReport,2019-10-22 17:37:56,IS A 20% DROP AHEAD IN THE STOCK MARKET LIKE LAST YEAR? $#AAPL $#MSFT $#FB $… https://t.co/TgMzKXovXJ #stockmarket,0,1
TheAroraReport,2019-10-22 05:21:34,THIS FAANG DARLING STOCK HAS BEGUN TO LOSE ITS MOJO $NFLX $AAPL $AMZN $FB $GOOG $DIS $T $SPY $QQQ $DJIA https://t.co/EDJ1e2Nb4W,0,1
TheAroraReport,2019-10-22 05:21:19,THIS FAANG DARLING STOCK HAS BEGUN TO LOSE ITS MOJO $NFLX $AAPL $AMZN $FB $GOOG $DIS $T $SPY $QQQ $DJIA https://t.co/EDJ1e2Nb4W,0,1
TheAroraReport,2019-10-21 17:07:09,THIS FAANG DARLING STOCK HAS BEGUN TO LOSE ITS MOJO $#NFLX $#AAPL $#AMZN $#FB… https://t.co/DVPG8xIKjF #stockmarket,0,0
TheAroraReport,2019-10-18 18:17:53,"WEEKLY MARKET DIGEST: SLOWEST CHINA GROWTH SINCE 1992, MARIJUANA INSANITY $… https://t.co/djbo78zPC1 #stockmarket",0,0
TheAroraReport,2019-10-18 08:05:32,@niraj246 Yes,0,0
TheAroraReport,2019-10-17 20:24:57,THIS CHART SHOWS HOW MUCH BREXIT MATTERS TO THE U.S. STOCK MARKET $#SPY $#QQQ… https://t.co/tkZKHnfdXK #stockmarket,1,0
TheAroraReport,2019-10-16 14:53:34,"PRUDENT INVESTORS TAKE NOTE OF A BIG TURN IN MONEY FLOWS IN APPLE, AMAZON, NETFLIX AND NVIDIA $AAPL $AMZN $NFLX $NVDA $FB $AMD $BABA $INTC $MSFT $TSLA $GOOG https://t.co/UbCjJEEfCo",1,1
TheAroraReport,2019-10-15 20:48:02,"PRUDENT INVESTORS TAKE NOTE OF A BIG TURN IN MONEY FLOWS IN APPLE, AMAZON… https://t.co/m7Gqp8wzjH #stockmarket",0,0
TheAroraReport,2019-10-15 15:55:28,JPMORGAN: GOOD EARNINGS FROM THIS BIG BANK $#JPM $#C $#BAC https://t.co/3YEdYo7AfT #stockmarket #0,1,1
TheAroraReport,2019-10-14 15:37:54,THE TRADE DEAL GAME PLAN AFTER CHINA AND WALL STREET APPEAR TO HAVE WON THIS… https://t.co/EIMvXYLCR5 #stockmarket,0,0
TheAroraReport,2019-10-14 01:25:53,"WEEKLY MARKET DIGEST: TRADE DEAL, GOLD SOLD, MARIJUANA TARGETS SLASHED, TURKEY INVASION $DIA $GLD $QQQ $SLV $SPY $TBT $USO https://t.co/PDDhpiUMPx",0,0
TheAroraReport,2019-10-13 20:57:26,Beauty on the lake. Can you guess it it is the sun or the moon?,0,0
TheAroraReport,2019-10-12 16:50:40,"WEEKLY MARKET DIGEST: TRADE DEAL, GOLD SOLD, MARIJUANA TARGETS SLASHED, TURKEY INVASION $DIA $GLD $QQQ $SLV $SPY $TBT $USO https://t.co/PDDhpiUMPx",0,1
TheAroraReport,2019-10-12 15:19:53,MARIJUANA INVESTORS DO NOT NEED A GUT PUNCH BUT ONE MAY BE COMING $ACB $APHA $TLRY $CGC $CRON $HEXO $GNLN $MMNFF https://t.co/f9ZBWwyE1m,0,1
TheAroraReport,2019-10-11 18:52:45,"WEEKLY MARKET DIGEST: TRADE DEAL, GOLD SOLD, MARIJUANA TARGETS SLASHED, TURKEY… https://t.co/AqJI7swrby #stockmarket",1,1
TheAroraReport,2019-10-10 21:49:08,MARIJUANA INVESTORS DO NOT NEED A GUT PUNCH BUT ONE MAY BE COMING $#ACB $#APHA… https://t.co/uSuEINmDEl #stockmarket,0,1
TheAroraReport,2019-10-09 01:52:57,HUMAN RIGHTS IN CHINA AND LIMIT TO CHINESE STOCKS WEIGH ON STOCK MARKET BULLS $GLD $SLV $FB $AMBA $ESZ19 $SPY $QQQ $GDX $INTC $AAPL $AMZN $GOOG $MU $AMD https://t.co/rpDFqpQfKo,0,0
TheAroraReport,2019-10-09 01:52:37,HUMAN RIGHTS IN CHINA AND LIMIT TO CHINESE STOCKS WEIGH ON STOCK MARKET BULLS $GLD $SLV $FB $AMBA $ESZ19 $SPY $QQQ $GDX $INTC $AAPL $AMZN $GOOG $MU $AMD https://t.co/rpDFqpQfKo,0,0
TheAroraReport,2019-10-08 16:29:00,HUMAN RIGHTS IN CHINA AND LIMIT TO CHINESE STOCKS WEIGH ON STOCK MARKET BULLS… https://t.co/4DagvykN5F #stockmarket,0,0
TheAroraReport,2019-10-08 03:01:55,Happy Dussehra to all my friends!,5,0
TheAroraReport,2019-10-07 15:08:33,TRUMP BRILLIANTLY SLAYS THE BEARS AND BULLS BEHAVE LIKE PUPPY DOGS $#AAPL $… https://t.co/Ju38Obj8uo #stockmarket,0,0
TheAroraReport,2019-10-05 17:06:11,WEEKLY MARKET DIGEST: PAY ATTENTION TO BAD BOND AUTION IN JAPAN THIS COULD BE… https://t.co/wI5JH0VvL8 #stockmarket,0,0
TheAroraReport,2019-10-04 20:03:20,JOBS REPORT ISN’T GREAT NEWS FOR STOCK INVESTORS $#QQQ $#SPY $#DJIA $#AMD $… https://t.co/HbFLZxbFLl #stockmarket,2,0
TheAroraReport,2019-10-03 20:25:46,"ANOTHER ALARM RINGS FOR THE STOCK MARKET, BUT THERE IS NO REASON TO PANIC YET… https://t.co/OD2FoOo4DU #stockmarket",0,0
TheAroraReport,2019-10-01 03:46:12,MARIJUANA STOCKS ARE OVERSOLD — HERE’S HOW TO KNOW WHEN TO BUY THEM $ACB $CGC $APHA $MJ $CRON $CURLF $NBEV $BREW $TLRY $ACRGF https://t.co/CDADTesjTs,0,0
TheAroraReport,2019-10-01 03:45:33,MARIJUANA STOCKS ARE OVERSOLD — HERE’S HOW TO KNOW WHEN TO BUY THEM $ACB $CGC $APHA $MJ $CRON $CURLF $NBEV $BREW $TLRY $ACRGF $MMNFF $GWPH https://t.co/CDADTesjTs,0,0
TheAroraReport,2019-09-30 17:53:42,MARIJUANA STOCKS ARE OVERSOLD — HERE’S HOW TO KNOW WHEN TO BUY THEM $#ACB $… https://t.co/r6oYrcxyEs #stockmarket,1,0
TheAroraReport,2019-09-27 15:51:09,"WEEKLY MARKET DIGEST: WALL STREET POSITIVE ON IMPEACHMENT, MARIJUANA BANKING… https://t.co/ci1G2KgX1Z #stockmarket",0,0
TheAroraReport,2019-09-26 01:31:49,FIVE IMPORTANT POINTS EVERY PRUDENT INVESTOR OUGHT TO CONSIDER ABOUT TRUMP IMPEACHMENT $SPY $AMZN $JPM $MU $CAT $UNH $GLD $MRK https://t.co/nzRiYDHodg,2,2
TheAroraReport,2019-09-25 16:57:54,FIVE IMPORTANT POINTS EVERY PRUDENT INVESTOR OUGHT TO CONSIDER ABOUT TRUMP… https://t.co/ey0wKUbe3Z #stockmarket,1,0
TheAroraReport,2019-09-23 21:52:14,MONEY FLOWS IN 11TECH STOCKS — PAY ATTENTION TO UNUSUAL CHANGES IN X-RAYS OF… https://t.co/XC9TZTrItJ #stockmarket,1,0
TheAroraReport,2019-09-22 15:36:08,WEEKLY MARKET DIGEST: FED INJECTS FUNDS FOR THE FIRST TIME IN A DECADE AND… https://t.co/vkJ3MUyUJz #stockmarket,1,0
TheAroraReport,2019-09-20 15:39:38,"IF YOU COULD BUY ONE ETF FOR THESE MARKET CONDITIONS, THIS WOULD BE IT $#USMV… https://t.co/vuSIbVK76l #stockmarket",2,0
TheAroraReport,2019-09-16 23:13:12,A JUMP IN OIL PRICES IS CREATING TRADING OPPORTUNITIES IN THESE INVESTMENTS $CRK $USO $CHX $DWT $VLO $UWT $DWT $OIH $CLV19 $XLE $XOP $EPI https://t.co/NuIYdtmqpR,1,0
TheAroraReport,2019-09-16 23:12:05,A JUMP IN OIL PRICES IS CREATING TRADING OPPORTUNITIES IN THESE INVESTMENTS $CRK $USO $CHX $DWT $VLO $UWT $DWT $OIH $CLV19 $XLE $XOP $EPI $UAL $DAL $WLL https://t.co/NuIYdtmqpR,1,0
TheAroraReport,2019-09-16 14:36:58,A JUMP IN #OIL PRICES IS CREATING TRADING OPPORTUNITIES IN THESE INVESTMENTS $… https://t.co/7qbaWl0IDz #stockmarket,0,0
TheAroraReport,2019-09-15 15:47:34,WEEKLY MARKET DIGEST: ‘SUPER MARIO’ FEAT MAY INFLUENCE ‘BONEHEADS’ THIS WEEK… https://t.co/pEikHLFqaR #stockmarket,0,0
TheAroraReport,2019-09-12 16:01:19,‘SUPER MARIO’S’ NEW FEAT HELPS TRUMP AGAINST THE ‘BONEHEADS’ TO RUN UP THE… https://t.co/ZZaLe2mr5a #stockmarket,0,0
TheAroraReport,2019-09-10 23:41:57,UNDERPERFORMING AT&amp;#T MAY DO BETTER THAN APPLE AND AMAZON — HERE IS YOUR GAME… https://t.co/Ad5xh4NYDp #stockmarket,1,1
TheAroraReport,2019-09-07 16:02:50,WEEKLY MARKET DIGEST: WEAK JOBS REPORT GIVES GREEN LIGHT TO THE FED… https://t.co/5lS7rrRXgB #stockmarket,0,0
TheAroraReport,2019-09-06 13:02:14,EXIT REMAINING INVERSE TRIPLE LEVERAGED SILVER ETF #DSLV IF HOLDING $DSLV https://t.co/16Ed1mg8sh #stockmarket #0,0,0
TheAroraReport,2019-09-06 12:28:53,NICE GAINS ON INVERSE TRIPLE LEVERAGED SILVER ETF #DSLV IN ONE OF THE RECENT… https://t.co/EGnx9wnojD #stockmarket,0,0
TheAroraReport,2019-09-05 17:48:13,CHINA BREAKTHROUGH AND FED SUBSERVIENT TO TRUMP — HAVE YOUR CAKE AND EAT IT… https://t.co/ug1BaQCedq #stockmarket,0,0
TheAroraReport,2019-09-05 12:56:02,A NEW IDEA ON INVERSE TRIPLE LEVERAGED SILVER ETF DSLV $DSLV https://t.co/uGbtGMqbS9 #stockmarket #0 #slv,0,1
TheAroraReport,2019-09-03 15:31:53,MEGAPHONE TOP PATTERN IN THE STOCK MARKET SOUNDS SCARY BUT NO NEED FOR DREAD $… https://t.co/nhetpLpi1C #stockmarket,0,0
TheAroraReport,2019-09-02 15:12:54,"$gld $slv $gdx $gdxj $ nugt $dust
I am quoted in this article, please give a shout out to Rajesh! https://t.co/ChFf6EThXD",3,0
TheAroraReport,2019-09-02 15:05:33,"Happy labor day, my friends!",7,1
TheAroraReport,2019-08-30 19:08:32,"WEEKLY MARKET DIGEST: BIG RALLY IN SILVER, TRUMP SUCCEEDS AT RALLYING STOCKS… https://t.co/T574UwaufD #stockmarket",0,0
TheAroraReport,2019-08-27 02:24:53,THE CHART TELLS THE REAL STORY OF TRUMP CHINA GAMBIT THAT MOST INVESTORS MISSED $SPY $QQQ $DJIA $AAPL $GLD $SLV $MU $AMZN $GOOG $NVDA https://t.co/AoKvbhdzQc,0,0
TheAroraReport,2019-08-26 15:44:35,THE CHART TELLS THE REAL STORY OF TRUMP CHINA GAMBIT THAT MOST INVESTORS… https://t.co/tehw9IJudP #stockmarket,0,0
TheAroraReport,2019-08-24 16:32:13,"WEEKLY MARKET DIGEST: STOCKS FALL AS CHINA RETALIATES, AGGRESSIVE BUYING IN GOLD $DIA $GLD $QQQ $SLV $SPY $TBT $USO https://t.co/ntelSaNynx",0,0
TheAroraReport,2019-08-23 19:59:49,"WEEKLY MARKET DIGEST: STOCKS FALL AS CHINA RETALIATES, AGGRESSIVE BUYING IN… https://t.co/byWRRlLNtC #stockmarket",0,0
TheAroraReport,2019-08-22 23:18:43,BRACE FOR A STOCK MARKET DROP IF THE FED’S POWELL DOESN’T YIELD TO TRUMP $TLT $TBT $QQQ $SPY $FB $DJIA $AAPL $MSFT $SPX $AMZN $NVDA $MU $AMD https://t.co/AYErf25FrV,2,1
TheAroraReport,2019-08-22 15:07:14,BRACE FOR A STOCK MARKET DROP IF THE FED’S POWELL DOESN’T YIELD TO TRUMP $#TLT… https://t.co/MimRMkXcLY #stockmarket,1,0
TheAroraReport,2019-08-22 00:35:09,"STOCK MARKET WOULD HAVE BEEN 10,000 POINTS HIGHER IF TRUMP HAD NOT DONE THE RIGHT THING $TGT $WMT $DIA $SPY $HD $AAPL $LOW $HD $AMD $SPY https://t.co/XjvRYS0OAX",0,1
TheAroraReport,2019-08-21 15:30:18,"STOCK MARKET WOULD HAVE BEEN 10,000 POINTS HIGHER IF TRUMP HAD NOT DONE THE… https://t.co/1AJAfvXb5f #stockmarket",0,0
TheAroraReport,2019-08-21 01:43:11,"MONEY FLOWS SHOW THE REAL REASON BEHIND THE MOVES IN AURORA, CANOPY, TILRAY AND 14 OTHER MARIJUANA STOCKS $CGC $TLRY $CRON $BREW $ACB $MMNFF $NBEV $APHA $MJ https://t.co/V14qJAz5TI",0,1
TheAroraReport,2019-08-21 01:41:28,"MONEY FLOWS SHOW THE REAL REASON BEHIND THE MOVES IN AURORA, CANOPY, TILRAY AND 14 OTHER MARIJUANA STOCKS $CGC $TLRY $CRON $BREW $ACB $MMNFF $NBEV $ACB $APHA $MJ https://t.co/V14qJAz5TI",1,2
TheAroraReport,2019-08-20 16:03:16,"MONEY FLOWS SHOW THE REAL REASON BEHIND THE MOVES IN AURORA, CANOPY, TILRAY… https://t.co/VpvUlxYdCc #stockmarket",0,0
TheAroraReport,2019-08-19 15:34:42,"TRUMP TALKS UP THE STOCK MARKET, BUT THIS CHART TELLS THE REAL STORY $#AAPL $… https://t.co/Nv2LMNSdk6 #stockmarket",1,0
TheAroraReport,2019-08-19 01:04:43,Meditation on my boat  at dusk time on Sunday is the perfect way to get ready for another exciting work week. https://t.co/3fTM5WN8pu,8,0
TheAroraReport,2019-08-17 15:58:54,WEEKLY MARKET DIGEST: TRUMP AGAIN RUNS UP THE STOCK MARKET BUT PAY ATTENTION… https://t.co/p5L5XwKi8X #stockmarket,1,0
TheAroraReport,2019-08-17 15:29:46,"Business Standard, India's second largest publication, quotes me extensively
https://t.co/9KtbTcyC9q

$gld $slv $gdx $dust $nugt",1,1
TheAroraReport,2019-08-17 15:24:12,"India's  second largest business publication quotes me extensively
https://t.co/9KtbTcyC9q https://t.co/9KtbTcyC9q",2,1
TheAroraReport,2019-08-16 01:30:12,HERE IS THE GAME PLAN FOR THE U. S. STOCK INVESTORS IF CHINA RETALIATES AGAINST TRUMP $AAPL $CGC $GLD $MU $AMZN $AMD $SBUX $WMT $TBT $TLT $GOOG https://t.co/TulLtKQAgr,2,0
TheAroraReport,2019-08-16 01:28:35,HERE IS THE GAME PLAN FOR THE U. S. STOCK INVESTORS IF CHINA RETALIATES AGAINST TRUMP $AAPL $CGC $GLD $MU $AMZN $AMD $SBUX $WMT $TBT $TLT $NVDA $GOOG $JD $SLV https://t.co/TulLtKQAgr,2,0
TheAroraReport,2019-08-15 20:03:11,HERE IS THE GAME PLAN FOR THE U. S. STOCK INVESTORS IF CHINA RETALIATES… https://t.co/jGEfsYmp1L #stockmarket,0,1
TheAroraReport,2019-08-15 02:17:47,"LAST TIME THIS HAPPENED, STOCKS LOST 50% — THIS TIME IS DIFFERENT AS THE TRADE NEWS SHOWS $QQQ $SPY $SQQQ $AMZN $FB $MU $AMD $DXJS $ASHR $IYW $INTC $NVDA $KWEB https://t.co/F4pd0nbioI",0,0
TheAroraReport,2019-08-13 17:25:26,"LAST TIME THIS HAPPENED, STOCKS LOST 50% — THIS TIME IS DIFFERENT AS THE TRADE… https://t.co/X21HMyAHon #stockmarket",0,0
TheAroraReport,2019-08-11 14:02:31,"WEEKLY MARKET DIGEST: RAISE MORE CASH, MOMO BUYS STOCKS BUT SMART MONEY SELLS, GOLD ROCKETS $DIA $GLD $QQQ $SLV $SPY $TBT $USO https://t.co/wuCY5BlLjS",0,0
TheAroraReport,2019-08-09 14:36:32,"WEEKLY MARKET DIGEST: RAISE MORE CASH, MOMO BUYS STOCKS BUT SMART MONEY SELLS… https://t.co/5rT5bWbaQs #stockmarket",1,1
TheAroraReport,2019-08-08 15:30:09,STOCK MARKET STEPS BACK FROM CLIFF’S EDGE WITH A KEY REVERSAL — HERE IS WHAT… https://t.co/Wb9ZKapi1G #stockmarket,1,1
TheAroraReport,2019-08-08 00:36:49,THE NEW DANGER SIGNALS FROM BONDS AND GOLD FOR THE STOCK MARKET BULLS $SPY $TLT $QQQ $SQQQ $DJIA $SMH $MU $AMD $NVDA $FB $AAPL $AMZN $MSFT https://t.co/ZIzodGmemo,1,3
TheAroraReport,2019-08-07 15:04:27,THE NEW DANGER SIGNALS FROM BONDS AND GOLD FOR THE STOCK MARKET BULLS $#SPY $… https://t.co/bi9b9LBre2 #stockmarket,1,0
TheAroraReport,2019-08-06 16:50:35,"IF YOU COULD WATCH ONE THING, WATCH THE SUPPORT ZONES $#QQQ $#SQQQ $#SPY $#IYW… https://t.co/EZoQzTzLSL #stockmarket",0,1
TheAroraReport,2019-08-05 17:43:43,SUPPORT ZONES IN THE STOCK MARKET THAT YOU NEED TO KNOW NOW $SPY $SPX $DJIA $QQQ https://t.co/Dw0a2inc0N,1,0
TheAroraReport,2019-08-04 21:06:00,"WEEKLY MARKET DIGEST: TRADER TALK ABOUT NEW TRUMP TRAFIFFS, BIG HOPE FOR GOLD… https://t.co/jo6oWAgstV #stockmarket",2,0
TheAroraReport,2019-08-04 18:17:53,SUPPORT ZONES IN THE STOCK MARKET THAT YOU NEED TO KNOW NOW $SPY $SPX $DJIA $QQQ https://t.co/Dw0a2inc0N,1,1
TheAroraReport,2019-08-02 19:25:26,SUPPORT ZONES IN THE STOCK MARKET THAT YOU NEED TO KNOW NOW $#SPY $#SPX $#DJIA… https://t.co/Q31HhKMk97 #stockmarket,0,0
TheAroraReport,2019-08-01 17:10:24,WHAT NOW FOR STOCK INVESTORS? FED PUTS LESS AIR IN THE BUBBLE THAN EXPECTED $… https://t.co/hFT3WXpg3Q #stockmarket,0,0
TheAroraReport,2019-07-30 17:03:21,BEYOND MEAT IS MORE LIKE TILRAY AND LESS LIKE TESLA $#BYND $#TLRY $#TSLA $#MCD https://t.co/fV2Oj8Xoov #stockmarket,0,0
TheAroraReport,2019-07-29 02:41:10,WEEKLY MARKET DIGEST: JUST RELEASED DATA SHOWS RATE CUT FEVER IS MISPLACED — WILL THE FED PAY HEED? $DIA $GLD $QQQ $SLV $SPY $TBT $USO https://t.co/VnPSgfUcmH,0,0
TheAroraReport,2019-07-26 15:28:48,WEEKLY MARKET DIGEST: JUST RELEASED DATA SHOWS RATE CUT FEVER IS MISPLACED… https://t.co/t0LGANzjye #stockmarket,1,0
TheAroraReport,2019-07-24 14:51:09,THE CHART SHOWS DOJ BROADSIDE AGAINST THE BIG TECH MAKES THE STOCK RALLY… https://t.co/MutP3YYirV #stockmarket,1,1
TheAroraReport,2019-07-19 14:36:16,WEEKLY MARKET DIGEST: MISLEADING HEADLINE ABOUT NEW YORK FED PRESIDENT SPEECH… https://t.co/EzIQ2SawJS #stockmarket,3,0
TheAroraReport,2019-07-16 12:41:55,BUY ZONE ON JPMORGAN AFTER EARNINGS $#JPM $#C $#BAC https://t.co/1IUFVvLDWg #stockmarket #0,2,0
TheAroraReport,2019-07-14 14:38:00,WEEKLY MARKET DIGEST: BULLS CELEBRATE BUT POOR BOND AUCTION AND WARNING SHOT… https://t.co/Q7KLRj7udG #stockmarket,0,0
TheAroraReport,2019-07-06 11:37:05,TRADE TRUCE BUT A GOOD DEAL NOW LESS LIKELY — HERE IS THE PLAN FOR STOCK INVESTORS $AMAT $DUST $AMZN $FB $MU $NUGT $QCOM $SPY https://t.co/pRgyHqQRgV,0,2
TheAroraReport,2019-07-04 18:26:41,Happy Independence Day to all. Have fun but be safe. https://t.co/TwULQsqifm,3,0
TheAroraReport,2019-07-01 21:15:36,TRADE TRUCE BUT A GOOD DEAL NOW LESS LIKELY — HERE IS THE PLAN FOR STOCK INVESTORS $AMAT $DUST $AMZN $FB $MU $NUGT $QCOM $SPY https://t.co/pRgyHqQRgV,0,0
TheAroraReport,2019-07-01 15:07:26,TRADE TRUCE BUT A GOOD DEAL NOW LESS LIKELY — HERE IS THE PLAN FOR STOCK… https://t.co/TDwO31gf9j #stockmarket,1,0
TheAroraReport,2019-06-29 19:54:37,"WEEKLY MARKET DIGEST: QUARTER END WINDOW DRESSING MUTED, HIGH REWARD IN TURKEY $DIA $GLD $QQQ $SLV $SPY $TBT $USO https://t.co/QUajREjMNz",0,0
TheAroraReport,2019-06-29 16:23:26,"DOW 32,000 BUT BE WARNED OF A BIG FLAW IN BULLS&amp;#8217; LOGIC ON TRUMP XI MEETING $DIA $SPY $AAPL $AMZN $QQQ $MSFT $FB https://t.co/Jo0wHkrrEb",1,1
TheAroraReport,2019-06-29 11:04:02,"WEEKLY MARKET DIGEST: QUARTER END WINDOW DRESSING MUTED, HIGH REWARD IN TURKEY… https://t.co/CMdtCtpU8L #stockmarket",1,0
TheAroraReport,2019-06-28 15:42:56,"DOW 32,000 BUT BE WARNED OF A BIG FLAW IN BULL’S LOGIC ON TRUMP XI MEETING $… https://t.co/ZTUAK9FnLY #stockmarket",0,0
TheAroraReport,2019-06-26 02:22:35,"$gld $gdx $nugt
#gold https://t.co/wYPHilQ5fq",1,0
TheAroraReport,2019-06-25 01:24:43,#Gold #investment https://t.co/e56SaX8bKm,0,0
TheAroraReport,2019-06-25 01:23:40,"IS GOLD FINALLY STARTING A NEW MARCH TO $2,000  $GLD https://t.co/e56SaX8bKm
$gdx $gdxj  $nugt $dust $gold $nem",1,0
TheAroraReport,2019-06-24 04:06:41,"WEEKLY MARKET DIGEST: DEPLOY CASH, FED AND ECB TURN DOVISH, GOLD OVER $1400, OIL ON IRAN $DIA $GLD $QQQ $SLV $SPY $TBT $USO https://t.co/m80Sm2ek5H",1,0
TheAroraReport,2019-06-24 04:06:22,"THE CHART SHOWS DOW JONES TO 32,000 — BE BULLISH BUT CAUTIOUS IN THIS DRUNKEN PARTY $AAPL $AMZN $DIA $SPY $QQQ $FB $MSFT $GOOG $GOOGL https://t.co/FS9dQpxIvL",1,1
TheAroraReport,2019-06-24 03:39:31,https://t.co/xeZ9DiQVFA,5,0
TheAroraReport,2019-06-24 03:39:27,"My favorite thing to do on Sunday dusk time is to stroll to the boat in my back yard, go to this spot and meditate. Good preparation for the week.",7,0
TheAroraReport,2019-06-22 17:58:46,"THE CHART SHOWS DOW JONES TO 32,000 — BE BULLISH BUT CAUTIOUS IN THIS DRUNKEN PARTY $AAPL $AMZN $DIA $SPY $QQQ $FB $MSFT $GOOG $GOOGL https://t.co/FS9dQpxIvL",3,1
TheAroraReport,2019-06-20 21:18:13,My column is the headline of MarketWatch. MarketWatch is part of The Wall Street... https://t.co/fIWy6E0bNe,0,1
TheAroraReport,2019-06-20 21:12:00,My column is the headline of MarketWatch.  https://t.co/fIWy6E0bNe  $SPY $DIA $QQQ $AAPL $FB $AMZN $GOOG $MSFT https://t.co/c4LpSyuUmr,4,0
TheAroraReport,2019-06-12 03:05:18,MONEY FLOWS IN 11 POPULAR TECH STOCKS SHOW THAT THE LATEST RALLY IS SUSPICIOUS $FB $AAPL $AMZN $NFLX $GOOG $AMD $BABA $INTC $MSFT $NVDA $TSLA https://t.co/WwnBlD6Ch4,1,1
TheAroraReport,2019-06-12 03:04:49,MONEY FLOWS IN 11 POPULAR TECH STOCKS SHOW THAT THE LATEST RALLY IS SUSPICIOUS $FB $AAPL $AMZN $NFLX $GOOG $AMD $BABA $INTC $MSFT $NVDA $TSLA $GOOGL https://t.co/WwnBlD6Ch4,1,0
TheAroraReport,2019-05-24 15:28:02,"WEEKLY MARKET DIGEST: BIG OPPORTUNITY IN INDIA ON MODI WAVE 2.#0, PROTECT THE… https://t.co/Kd12RYA0Io #stockmarket",1,0
TheAroraReport,2019-05-23 15:52:04,TECHNOLOGY BAN SPREADS AND THE NEXT SHOE TO DROP IS AHEAD — PROTECT YOUR… https://t.co/QYGZREhtD4 #stockmarket,0,0
TheAroraReport,2019-05-21 00:13:43,TRUMP’S HUAWEI BAN IS HURTING TECH STOCKS — HERE’S WHAT MONEY FLOWS ARE… https://t.co/bxtzAwGkID #stockmarket,0,0
TheAroraReport,2019-05-20 23:44:58,"My column is the headline of MarketWatch. Enjoy and prosper!
https://t.co/jhE2cBPMmE https://t.co/8ixfIUAfvg",1,0
TheAroraReport,2019-05-20 21:52:37,"My column is the MarketWatch headline right now. Enjoy and prosper!

https://t.co/jhE2cBPMmE https://t.co/jhE2cBPMmE",2,0
TheAroraReport,2019-05-17 17:08:12,A NEW IDEA ON SUPER COMPUTER MAKER #CRAY $CRAY https://t.co/3TgrTTwPHa #stockmarket #0 #buyout #hpe,1,0
TheAroraReport,2019-05-17 14:49:25,"WEEKLY MARKET DIGEST: BULLS PUT A TWIST ON BAD CHINESE DATA, ATTACKS IN SAUDI ARABIA BUT TRUMP DOES NOT A WAR $DIA $GLD $QQQ $SLV $SPY $TBT $USO https://t.co/7jZpuzTfXn",0,0
TheAroraReport,2019-05-17 14:46:35,"WEEKLY MARKET DIGEST: BULLS PUT A TWIST ON BAD CHINESE DATA, ATTACKS IN SAUDI… https://t.co/JHGhimx8Wm #stockmarket",0,0
TheAroraReport,2019-05-16 14:52:15,THIS CHART PROVES THE EXISTENCE OF A TRUMP ‘PUT’ IN THE STOCK MARKET $#SPY $… https://t.co/ozF4aQZldF #stockmarket,0,0
TheAroraReport,2019-05-15 01:26:50,"My column is the Market watch headline. Enjoy!
https://t.co/Bz6CjBHt5R https://t.co/dbi0I4qLJB",0,0
TheAroraReport,2019-05-14 01:29:40,INVESTORS IGNORING TRUMP’S NEW ‘PRESIDENT BIDEN’ CHINA CALCULATION AT THEIR OWN PERIL $AAPL $AMD $BABA $DIA $INTC $MU $SPY $SPX $QQQ $IWM https://t.co/Sv0UfXI2Vk,1,0
TheAroraReport,2019-05-13 15:05:54,INVESTORS IGNORING TRUMP’S NEW ‘PRESIDENT BIDEN’ CHINA CALCULATION AT THEIR… https://t.co/WoLKFjGXuK #stockmarket,1,0
TheAroraReport,2019-05-12 13:16:40,WEEKLY MARKET DIGEST: GO FIGURE — U. S. STOCKS MOVE UP OVER 400 POINTS FROM THE LOW AND CHINESE STOCKS JUMP 3.1% ON TARIFFS $DIA $GLD $QQQ $SLV $SPY $TBT https://t.co/UKoYGxHPQ8,2,0
TheAroraReport,2019-05-11 20:34:08,THESE TWO CHART PATTERNS TELL THE REAL STORY OF THE STOCK MARKET $GDX $HAL $SLB $CVX $XOM $SLW $ABX $TLRY $ACB $CGC $CRON $NFLX $AAPL https://t.co/VyF09IPeMs,0,0
TheAroraReport,2019-05-11 14:57:32,WEEKLY MARKET DIGEST: GO FIGURE — U. S. STOCKS MOVE UP OVER 400 POINTS FROM… https://t.co/eSu47hjR36 #stockmarket,1,0
TheAroraReport,2019-05-10 17:44:39,STOCK MARKET SETS UP TWO TRAPS AND INVESTORS ARE FALLING INTO THEM $AAPL $AMZN $BA $FB $MU $NKE $QRVO $SBUX $GOOG https://t.co/vaR4FYKV7B,0,0
TheAroraReport,2019-05-10 03:23:03,STOCK MARKET SETS UP TWO TRAPS AND INVESTORS ARE FALLING INTO THEM $AAPL $AMZN $BA $FB $MU $NKE $QRVO $SBUX $GOOG https://t.co/vaR4FYtjJ1,1,0
TheAroraReport,2019-05-09 16:09:40,STOCK MARKET SETS UP TWO TRAPS AND INVESTORS ARE FALLING INTO THEM $#AAPL $… https://t.co/Lyh78BxcBm #stockmarket,1,0
