screen_name,date,tweet,likes,retweets 
boonepickens,2016-08-08 13:05:28,Dr. Bressler: Today we have medications that prevent blindness from macular degeneration 75-80% of the time. https://t.co/0B1axBts82,22,7
boonepickens,2016-08-08 02:01:02,Dr. Bressler: There used to be 200k cases a year of blindness from macular degeneration. https://t.co/0B1axBL2ZA @HopkinsMedicine,15,5
boonepickens,2016-08-06 16:01:36,Dr. Bressler: The first signs of macular degeneration can be seen in people's 50s or 60s when there are no symptoms. https://t.co/0B1axBts82,18,7
boonepickens,2016-08-05 20:55:06,Best wishes to my #Olympics friend @RickieFowler . You've got a great shot...at winning the #gold. #Rio2016 #USA #okstate,137,41
boonepickens,2016-08-05 12:45:19,"Dr. Bressler: Help from NIH, Boone and industry lead to incredible advances in treatment of macular degeneration. https://t.co/0B1axBts82",16,2
boonepickens,2016-08-04 21:15:11,"In geology &amp; medicine realistic is good, but don't become pessimistic. You can't lose hope. https://t.co/0B1axBts82 https://t.co/4zMiUZKm16",28,12
boonepickens,2016-08-01 21:07:49,Ready for my #okstate cage match with @dc_mma Ground and pound time. Thanks @CowboysRFF https://t.co/hPupqNF6lA #ufc https://t.co/t9x6LkNLAK,28,12
boonepickens,2016-07-26 21:02:00,I just published “My Metric of Success? Giving Away Over $1 Billion.” https://t.co/sJcB4WQBbk,47,14
boonepickens,2016-07-26 20:39:11,I just published “My Metric of Success? Giving Away Over $1 Billion” on @Medium https://t.co/Z3YRYeQgah https://t.co/wPGGyksTO9,48,19
boonepickens,2016-07-20 17:02:43,"Hofmeister: 200k oil workers laid-off in America, Yet we import 7m barrels/day. What's it going to take to fix that? https://t.co/o4wUJ2mxfj",82,64
boonepickens,2016-07-18 21:45:31,"Hofmeister: America needs an energy plan, but we've never had one. https://t.co/o4wUJ2mxfj https://t.co/LpO5cinchZ",15,10
boonepickens,2016-07-16 14:15:27,Hofmeister: Oil prices are going up. By the end of 2016 we'll see $80 oil &amp; $100 by middle of 2017. https://t.co/o4wUJ2mxfj #oil,46,44
boonepickens,2016-07-14 21:41:44,Hofmeister: I want to get off the 7m barrels of foreign oil we import every day. https://t.co/o4wUJ2mxfj https://t.co/94MOnfqOIs,42,19
boonepickens,2016-07-14 14:55:03,"When I pass through Andover Kansas, I'll stop in.  Wonder if they have my mother's ham loaf? https://t.co/kEnGEkArFu",23,5
boonepickens,2016-07-12 14:02:01,Hofmeister: #NaturalGas as a transportation fuel is going to happen. https://t.co/o4wUJ2mxfj https://t.co/fDc721YJLG,19,9
boonepickens,2016-07-11 12:50:22,Hofmeister: We'll never have enough oil for everybody &amp; we have to have #NaturalGas as a transportation fuel. https://t.co/o4wUJ2mxfj,26,20
boonepickens,2016-07-06 14:02:31,Heavy-duty trucks use 3m barrels of oil a day. https://t.co/uSw8NkX1kY https://t.co/rYBk72fDhS,25,10
boonepickens,2016-07-05 22:05:23,".@WalterIsaacson: There's no lightbulb turning on, it's building a team that makes innovation happen  https://t.co/uSw8NkX1kY #AspenIdeas",14,7
boonepickens,2016-07-01 13:31:03,"CEOs need to understand they aren't the owner, they're the employee https://t.co/uSw8NkX1kY #AspenIdeas https://t.co/n2z2Km9j0Q",48,33
boonepickens,2016-06-30 17:01:45,".@WalterIsaacson: Old media spent a month writing cover story. No more, now 3 stories a day for Internet https://t.co/uSw8NkX1kY #AspenIdeas",5,2
boonepickens,2016-06-30 12:45:21,"I've been called a ""Quick-Buck"" artist, but I ask: Who would want to be a ""Slow-Buck"" Artist?",103,31
boonepickens,2016-06-29 20:10:08,.@WalterIsaacson: Media &amp; politics of this election are pulling people apart &amp; making them more hateful. https://t.co/uSw8NkX1kY #AspenIdeas,10,5
boonepickens,2016-06-29 12:30:56,".@WalterIsaacson: There's pros &amp; cons. Don't want gatekeepers to information, but want everyone to share same facts. https://t.co/uSw8NkX1kY",8,3
boonepickens,2016-06-28 21:15:21,.@WalterIsaacson: Fragmentation of news &amp; information has left us w/less of a common bond than we had 20 years ago  https://t.co/uSw8NkX1kY,9,2
boonepickens,2016-06-28 19:38:53,Great lunch w/philanthropic partner @BrainHealth #mybrainhealthmatters https://t.co/75jjQB01HG,12,2
boonepickens,2016-06-27 17:00:35,.@WalterIsaacson: Media &amp; politics of this election are pulling people apart &amp; making them more hateful. https://t.co/uSw8NkX1kY,12,3
boonepickens,2016-06-23 19:41:40,"Doing some 180lb rows this morning.  Legs tomorrow. Part of my fitness commitment, I don't want… https://t.co/SrRyvtvPPg",94,15
boonepickens,2016-06-23 13:05:35,"U.S. oil production will settle with market. Gen. Conway says 8m bbd, I think 8.5 m, but that's the range. #oil  https://t.co/5YvK2eF3Fn",11,7
boonepickens,2016-06-22 21:15:26,"Gen. Conway: America has become a swing producer, but I don't think we're THE swing producer. https://t.co/5YvK2eF3Fn",5,2
boonepickens,2016-06-22 00:05:58,I just published “Where I Work: Three Decades of Deals at One Desk” https://t.co/Zk1b7SeO3x,45,16
boonepickens,2016-06-21 17:20:32,Exxon's oil production has peaked. It isn't going to go up unless they acquire something https://t.co/5YvK2eF3Fn https://t.co/86dxbOG53a,39,29
boonepickens,2016-06-20 19:15:02,Taping podcast today w/idea man @WalterIsaacson of @AspenInstitute &amp; @aspenideas. Send questions &amp; watch at 3:30p CT https://t.co/NeUwt8MOEc,5,0
boonepickens,2016-06-20 12:45:44,Gen. Conway: Moving heavy-trucks to #NatGas eliminates 3m barrels of oil a day &amp; cleans up the environment https://t.co/5YvK2eF3Fn,39,15
boonepickens,2016-06-19 19:01:20,Gen. Conway: We're stuck between free market enterprise &amp; government. We need the best of both worlds. https://t.co/5YvK2eF3Fn,8,0
boonepickens,2016-06-18 14:01:30,"Gen. Conway: When it comes to oil and energy, national security is the real issue. https://t.co/5YvK2eF3Fn https://t.co/Bspbd401aC",36,9
boonepickens,2016-06-17 12:30:44,"Gen. Conway: America is the biggest energy powerhouse on the planet, yet we don't have a national energy plan https://t.co/5YvK2eF3Fn",30,21
boonepickens,2016-06-16 22:15:12,"Gen Conway: Oil isn't a free market, it's manipulated by #OPEC. They pull the strings &amp; America's on the other end https://t.co/5YvK2eF3Fn",15,19
boonepickens,2016-06-16 14:48:34,"At #okstate SAE pinning ceremony with my dad, moments before he lectured me with “Son, a fool… https://t.co/fs9AJIx3ik",100,31
boonepickens,2016-06-15 21:01:45,"Gen. Petraeus: Gas is also a big factor in the Middle East. Not for us, but for our partners in Europe. https://t.co/OySaB1TSc1",8,6
boonepickens,2016-06-15 20:59:24,"In case you missed it, here is my conversation with John Hofmeister @cfaenergy  https://t.co/uyQRZvpUYG",2,2
boonepickens,2016-06-14 20:35:07,"Going live in 10 minutes with John Hofmeister, @cfaenergy.  You can watch it at  https://t.co/s70bVnDGoQ",5,2
boonepickens,2016-06-14 19:01:46,Send me some energy questions for this. https://t.co/6NpaDjdTic,5,3
boonepickens,2016-06-14 17:36:12,"Today at 3:45p CT, join me for live convo with @cfaenergy founder &amp; frmr Shell President John Hofmeister. Tune in at https://t.co/s70bVnDGoQ",4,5
boonepickens,2016-06-14 17:15:49,20% of the world's oil moves through the Straits of Hormuz. https://t.co/OySaB1TSc1 https://t.co/yve7srJY1J,7,12
boonepickens,2016-06-13 12:35:17,Gen. Petraeus: There are far more Muslims being killed by Islamic extremists than others. https://t.co/OySaB1TSc1 https://t.co/e3iymr4Ec7,19,18
boonepickens,2016-06-12 22:30:35,Gen. Petraeus: The problem in the Middle East isn't just Shia v. Sunni Arabs - it's a kaleidoscope of conflicts. https://t.co/OySaB1TSc1,37,11
boonepickens,2016-06-12 22:03:04,I watched every pitch. On the way to College World Series. Go Pokes! #okstate #CWSBound,366,85
boonepickens,2016-06-11 14:30:49,Gen. Petraeus: When we first got involved in the Middle East it was unquestionably about energy resources https://t.co/OySaB1TSc1,32,28
boonepickens,2016-06-10 13:15:27,"Gen Petraeus: I'd like to pull out of the Middle East, the problem is it's just not realistic https://t.co/OySaB1TSc1",14,12
boonepickens,2016-06-09 20:15:10,Gen. Petraeus: You can ask me anything except why Army can't beat Navy in football. That's too painful https://t.co/OySaB1TSc1,33,16
boonepickens,2016-06-02 14:10:09,#OilPrices headed higher. Source: Saudi's new Texas Aggie oil minister. #OPEC @TAMU https://t.co/RZixpK5X96,28,26
boonepickens,2016-06-01 13:15:37,".@HaleyBarbour: In 1968, the first time I saw a poll 6% of Mississippians considered themselves Republicans.  https://t.co/9wOCdTO7N6",4,0
boonepickens,2016-05-31 16:31:15,".@HaleyBarbour: If the choice is Hillary Clinton or Donald Trump, I'm for Trump 10 times out of 10.  https://t.co/9wOCdTO7N6",68,33
boonepickens,2016-05-29 22:30:31,.@HaleyBarbour: People are so mad they'd rather have someone tear the house down than pick someone with experience.  https://t.co/9wOCdTO7N6,26,12
boonepickens,2016-05-28 14:15:22,".@HaleyBarbour: Trump is going to get 12m votes in primary, but it takes at least 65m to win https://t.co/9wOCdTO7N6 https://t.co/bElrbKDlMS",22,14
boonepickens,2016-05-27 20:56:33,Not #hamandegg but #hamandham https://t.co/bC2S0EoIAe,8,1
boonepickens,2016-05-27 12:30:48,".@HaleyBarbour: People forget Reagan had a divided Congress, but he knew how to get things done.  https://t.co/9wOCdTO7N6",18,12
boonepickens,2016-05-26 18:59:05,Birthday treats keep bouncing my way. Best looking basketball cake ever. Thanks to my friends at… https://t.co/qOUCwlDp7b,39,3
boonepickens,2016-05-25 12:45:36,"Medical research, technology, energy -- it's all there. The opportunities are incredible. https://t.co/SbfZsXVwpF @TonyRobbins",24,8
boonepickens,2016-05-24 21:45:32,.@TonyRobbins: Boone for president!  https://t.co/SbfZsXVwpF https://t.co/ruiTvdWvON,30,8
boonepickens,2016-05-23 16:31:12,"Historically, after oil hits bottom it's usually back up 100% within 12 months https://t.co/SbfZsXVwpF @TonyRobbins https://t.co/bL7b24499w",53,39
boonepickens,2016-05-22 18:11:08,It's official. 88 today. Half my life over. Thanks @wfaaweather &amp; @TheGinaMiller for helping celebrate w/this video https://t.co/UMQ2YKD3Z6,194,30
boonepickens,2016-05-22 16:15:18,Head-turning 88 b'day! Nice  note from another head-turner “88” - my pal @DezBryant. #okstate @dallascowboys https://t.co/4DuxDlJFpd,311,145
boonepickens,2016-05-22 13:30:40,I think Iran can only add 200-300k barrels of oil a day to the world market. https://t.co/SbfZsXVwpF @TonyRobbins,14,13
boonepickens,2016-05-21 21:45:16,"We can build our economy back on cheap energy, it'll trump cheap labor. https://t.co/SbfZsXVwpF @TonyRobbins",24,9
boonepickens,2016-05-20 18:29:51,LIVE on #Periscope: Join me for an 88th birthday celebration with @wfaaweather &amp; @theginamiller #birthdaywithabilli… https://t.co/jQgmL1OjUk,30,12
boonepickens,2016-05-20 18:03:46,T-30 from #BirthdayWithABillionaire party on @periscopeco.  I'm sharing a few life lessons &amp; never before told stories at 1:30CT. Join us!,18,0
boonepickens,2016-05-20 17:28:48,What do I want for my birthday? $88 oil would be good. Stay tuned for #BithdayWithABillionaire Its starts at 1:30 pm CT.,73,24
boonepickens,2016-05-20 12:55:15,What's my view on work? I'm 87 years old and I'm talking to you from my office. https://t.co/SbfZsXVwpF @TonyRobbins https://t.co/4nFhomdjVM,77,22
boonepickens,2016-05-20 02:11:37,An early 88th bday cake from my friends at SAFE. @securing_energy. Thanks https://t.co/PAoCWh6QxC,51,5
boonepickens,2016-05-19 18:11:58,I'm trying something new for my 88th birthday. Join me via #Periscope tomorrow at 1:30p CT for a party! #BirthdayWithABillionaire,59,23
boonepickens,2016-05-19 17:00:42,Why does everyone want to live in America? Because we have the best opportunities. https://t.co/SbfZsXVwpF @TonyRobbins,22,5
boonepickens,2016-05-19 12:45:23,"Thank you, @TonyRobbins for donating 1 million meals in my name. https://t.co/hswXtFSfEn",32,8
boonepickens,2016-05-18 21:30:56,I was made to make money and to generously share it. https://t.co/hswXtFSfEn @TonyRobbins,33,8
boonepickens,2016-05-17 13:05:27,America and Washington are a lot better informed about energy than when we started @pickensplan https://t.co/hswXtFSfEn @TonyRobbins,14,4
boonepickens,2016-05-16 16:45:12,"Told @TonyRobbins in my new podcast, I found mentors by reading and watching the industry. https://t.co/hswXtFSfEn",86,33
boonepickens,2016-05-13 21:16:54,Congrats Gregory. Hero stuff. @thehill: President to award medal to TX officer who stopped two ISIS-inspired gunmen https://t.co/OrTOvzpHlP,21,2
boonepickens,2016-05-12 12:31:12,"Bonus: @serwer's 3 best sources for political news: @YahooPolitics, @politico &amp; @washingtonpost    https://t.co/YXKusextsB",6,5
boonepickens,2016-05-11 22:15:31,".@serwer: We all want speed, so give up privacy and security for convenience.  https://t.co/YXKusextsB @YahooFinance https://t.co/vPuXLeEYSB",20,7
boonepickens,2016-05-10 17:50:21,I was booed while receiving an award for being the best typist in my high school. True story. https://t.co/YXKusextsB @serwer @YahooFinance,25,5
boonepickens,2016-05-09 21:35:05,"Great @npratc interview w/@NPRMichel on energy, presidential race and friendly jab @oreillyfactor https://t.co/M9fTylgjgC",15,9
boonepickens,2016-05-09 12:35:16,"There are 800,000 wells drilled above the Ogallala Aquifer without one case of contamination https://t.co/YXKusextsB @serwer @YahooFinance",31,14
boonepickens,2016-05-08 13:05:16,"I don't believe climate change is as certain or as dangerous as many fear, but it's worth worrying about https://t.co/YXKusextsB @serwer",40,17
boonepickens,2016-05-07 17:30:39,".@serwer: Are you still skeptical of climate change? Me: Kinda, but I've changed as I've learned more https://t.co/YXKusextsB @YahooFinance",18,5
boonepickens,2016-05-06 16:12:43,Obscure fact: 2 recent #PickensPodcast guests are both @BowdoinCollege grads. @serwer and Larry Lindsey https://t.co/PB5m3WTKMR,7,2
boonepickens,2016-05-06 12:40:19,"You and I both got started in media. I threw the papers, you made the news. https://t.co/YXKusextsB @serwer @YahooFinance",18,3
boonepickens,2016-05-05 22:30:25,.@serwer: We're seeing the end of the printed newspaper. https://t.co/YXKusextsB @YahooFinance https://t.co/ORadRNE24F,5,6
boonepickens,2016-05-03 19:50:10,".@CarlCannon: Politicians like to  say ""all-of-the-above"" on energy, but the Chinese live it. https://t.co/UYlAqbWUG0 @RealClearNews",9,9
boonepickens,2016-05-02 00:30:35,.@CarlCannon: Ted Cruz has less experience in the Senate than Barack Obama  https://t.co/UYlAqbWUG0 @RealClearNews #WHCD,34,8
boonepickens,2016-04-30 14:15:16,.@CarlCannon: What other job would experience be considered a liability?  https://t.co/UYlAqbWUG0 #WHCD @RealClearNews,8,4
boonepickens,2016-04-29 22:55:14,.@CarlCannon: Obama changed measuring stick. Experience no longer strength for being President https://t.co/UYlAqbWUG0 #WHCD @RealClearNews,6,2
boonepickens,2016-04-28 22:50:06,.@CarlCannon: Public's tired of politics. Don't care if you're qualified  to be president https://t.co/UYlAqbWUG0 #WHCD @RealClearNews,16,8
boonepickens,2016-04-28 18:30:50,Who wants to go to Mars? https://t.co/ibylMCbuT4  I’d rather go to the World Series. @elonmusk @YahooFinance,16,7
boonepickens,2016-04-27 21:15:32,One reason #natgas stays cheap:  The US has more of it than the rest of the world. https://t.co/Pt9Lq9HXWO,18,18
boonepickens,2016-04-26 17:31:18,"Lindsey: In 2014 we were at 1,450 rigs &amp; you told me in a couple of years we'll be down to 200-300. You were right. https://t.co/Pt9Lq9HXWO",20,10
boonepickens,2016-04-25 13:05:33,"I keep getting rich, then broke. I need a consultant to tell me next time: ""You're too old to go broke"" https://t.co/Pt9Lq9HXWO",59,26
boonepickens,2016-04-25 00:30:33,Lindsey: Washington caused a good portion of the last 3 crises. We're now in our third bubble. https://t.co/Pt9Lq9HXWO,30,14
boonepickens,2016-04-23 17:15:19,Lindsey: In the economy 1 mo. of expansion is like 1 yr of life. Our expansion is in its 80s. Due for a recession https://t.co/Pt9Lq9HXWO,40,20
boonepickens,2016-04-22 15:23:32,You know you've made it when...thanks @nytimes https://t.co/sfcu6ovi4K,176,64
boonepickens,2016-04-22 13:15:25,"Lindsey: When the recession hangover hit, the Fed gave us $4 trillion of hair of the dog. That can't go on. https://t.co/Pt9Lq9HXWO",21,11
boonepickens,2016-04-21 23:05:08,"Lindsey: Recessions don't usually happen because of mistakes in the marketplace, it's usually mistakes in Washington https://t.co/Pt9Lq9HXWO",45,18
boonepickens,2016-04-21 21:30:24,Happy 90th birthday Queen Elizabeth. I dressed up for you. https://t.co/EgJQ0fpD8W,32,6
boonepickens,2016-04-21 19:55:06,"Let's make #OPEC irrelevant, not just laughable. My latest piece @Forbes.  https://t.co/ybcqAMLfas",37,28
boonepickens,2016-04-21 12:45:31,I wish it was football season. @EdRollins: Me too.  https://t.co/XmqgjxM3pN,24,3
boonepickens,2016-04-20 16:55:24,.@EdRollins: Reagan was a wonderful candidate. All I had to do was not fall off  the horse.  https://t.co/XmqgjxM3pN,6,2
boonepickens,2016-04-19 15:06:25,Told @krldbiz in radio interview #OPEC #Doha meeting was a joke.  Explained why. https://t.co/K7d8ofC3Ub,9,8
boonepickens,2016-04-19 13:30:52,Politics is a game of addition. You always need to be adding to your numbers. @EdRollins https://t.co/XmqgjxM3pN https://t.co/gh8w49TNSt,11,1
boonepickens,2016-04-18 20:15:10,"Election flashback: @EdRollins Perot didn't cost Bush the election, but changed the race Bush wanted to run. https://t.co/XmqgjxM3pN",3,1
boonepickens,2016-04-18 15:40:08,"#OPEC #Doha sideshow a joke. More significant: Major bullish outages in Kuwait, Venezuela, Nigeria &amp; Ecuador past 7 days. Those matter.",43,43
boonepickens,2016-04-15 19:55:07,"@realDonaldTrump won't fracture the GOP, but is setting it back. So says @EdRollins in my new podcast with him. https://t.co/xpqDeATB8I",1,2
boonepickens,2016-04-14 22:09:40,Insightful discussion w/@EdRollins for my podcast. Great political strategist. Worth hearing https://t.co/Xmqgjy3Ehl https://t.co/PWRDxdVhk4,18,5
boonepickens,2016-04-12 19:55:11,The hardest thing about being a billionaire? Keeping it that way. So says my latest @LinkedIn post. Read it here. https://t.co/erqFmqV2Sn,78,42
boonepickens,2016-04-12 19:55:03,I just published “Let’s Find a Better Way to Elect Our President” https://t.co/JxNBhOBcG4,21,14
boonepickens,2016-04-12 16:50:37,.@LeifWenar: Don't need dictators' oil. Have enough energy ourselves. Quit sending hundreds of billions of $ to them https://t.co/m6ScXboPHj,60,24
boonepickens,2016-04-11 12:45:34,.@LeifWenar: Oil is power. In non-democratic countries it's absolute power. #BloodOil https://t.co/m6ScXboPHj https://t.co/kw3pfqScBH,23,15
boonepickens,2016-04-10 23:01:01,.@LeifWenar: For the sake of our own national security we've got to stop sending our money to the Middle East  https://t.co/m6ScXboPHj,83,39
boonepickens,2016-04-09 14:01:24,.@LeifWenar: CIA Director says Middle East is worse than it's been in 50yrs-Region is facing unprecedented bloodshed https://t.co/m6ScXboPHj,30,24
boonepickens,2016-04-08 19:55:11,".@LeifWenar: Oil at the heart of all conflicts. Our money at pumps pays for missiles in Iraq, Syria, Libya &amp; Yemen. https://t.co/m6ScXboPHj",31,29
boonepickens,2016-04-08 15:05:23,.@LeifWenar: When we go to the pump we're sending money to people who are our enemies.  https://t.co/m6ScXboPHj #BloodOil,25,13
boonepickens,2016-04-08 12:45:23,".@LeifWenar: ""I could have been an oil man like you, but instead I became a philosopher."" https://t.co/m6ScXboPHj https://t.co/wg7osedEp7",18,3
boonepickens,2016-04-07 21:30:24,Great podcast with @LeifWenar. If you're in a hurry here's a summary: It's stupid to buy oil from the enemy. https://t.co/m6ScXboPHj,21,23
boonepickens,2016-04-06 20:00:32,"Thanks. I think. MT @Gab_dude_abides: @boonepickens  is fuckin hilarious. Like a grandpa who sits on a porch, tells stories, and talks shit.",51,19
boonepickens,2016-04-06 16:50:14,You know you made it when you're in the @washingtonpost crossword puzzle. But why not one across? https://t.co/FTz8Ku2EvG,202,69
boonepickens,2016-04-05 13:47:29,Reminds me of the time we did this podcast https://t.co/BFmuRZsBvf https://t.co/vgndmT9hjp,3,5
boonepickens,2016-04-04 14:03:10,".@noceraNYT 1 team sitting out #MarchMadness final for lack of pay would rock the system, force changes. https://t.co/0KtJCPfPJt",6,3
boonepickens,2016-04-04 12:45:36,"If a candidate says, ""We need to get on our own resources,"" no one will say ""Bad idea."" @TomDaschle #TrentLott https://t.co/kMbqKwEkfn",20,9
boonepickens,2016-04-01 14:05:37,#TrentLott: Both parties better think about what we're seeing this year. Insiders versus outsiders. @TomDaschle https://t.co/kMbqKwEkfn,11,5
boonepickens,2016-03-31 17:10:36,#TrentLott: I've been involved in politics for 50 yrs &amp; this is weirdest election year I've ever seen. @TomDaschle https://t.co/kMbqKwEkfn,15,7
boonepickens,2016-03-30 17:15:39,Interesting take for millennials on #oilandgas business. Thanks to @thesurgeenergy @AlexEpstein  https://t.co/ILlmyhEeX4,33,33
boonepickens,2016-03-30 13:30:55,@TomDaschle: We should move voting to Saturday rather than Tuesday to increase participation. #TrentLott  https://t.co/kMbqKwEkfn,0,2
boonepickens,2016-03-29 21:15:37,Not one candidate on either side is telling America we have the cheapest energy in the world. #TrentLott @TomDaschle https://t.co/kMbqKwEkfn,35,19
boonepickens,2016-03-28 19:50:16,Thoughts on me doing a podcast with @LeifWenar? Does seem like we see things the same on Middle East oil problem. https://t.co/RdXfTzsEao,17,14
boonepickens,2016-03-28 17:00:44,"Great interview w/ @wfaaweather Pete Delkus, @chucknorris. Talking  @OpBlueShield and my pre-dawn 5K run.  https://t.co/0j4K3Ff822",14,5
boonepickens,2016-03-25 16:52:03,"Podcast w/ #TrentLott &amp; @tomdaschle: “We worked together to find common ground"" #CrisisPoint https://t.co/NYjj69qeeF https://t.co/6ucoyLzYaf",14,7
boonepickens,2016-03-22 17:15:44,".@noceraNYT says top business issue is income inequality, eroding middle class &amp; growing resentment https://t.co/0KtJCPfPJt",10,3
boonepickens,2016-03-22 01:01:25,.@noceraNYT makes the case on why Connecticut should join the Big 12. https://t.co/0KtJCPfPJt #okstate @Big12Conference,9,4
boonepickens,2016-03-21 21:23:35,A winner. https://t.co/yH7DqQ6w9m,288,157
boonepickens,2016-03-21 13:31:03,.@noceraNYT Lot of people go to college because they want a big time sports experience. https://t.co/0KtJCPfPJt,4,2
boonepickens,2016-03-19 17:30:48,".@noceraNYT People in US should not degrade trade schools, they should encourage them. https://t.co/0KtJCPfPJt",49,18
boonepickens,2016-03-18 21:01:29,.@noceraNYT College athletics trumps academics today. The tail wagging the dog. https://t.co/0KtJCPfPJt,5,1
boonepickens,2016-03-18 17:05:09,Today in 1974 OPEC lifted oil embargo. Can't believe 42 yrs later we give them so much control of our economic future. #oil #getanenergyplan,85,55
boonepickens,2016-03-18 14:10:29,.@noceraNYT We have  sleazy college recruiting process today with under-the-table payments. https://t.co/0KtJCPfPJt,7,3
boonepickens,2016-03-17 20:10:07,".@noceraNYT College jocks are employees. Shld get up to $30K in big programs. Conferences/schools shld set, not NCAA https://t.co/0KtJCPfPJt",22,16
boonepickens,2016-03-17 15:13:38,I played basketball in college until coach said I wasn't fast enough to scatter leaves. https://t.co/0KtJCOYekT @noceraNYT #MarchMadness,29,10
boonepickens,2016-03-15 21:30:17,"Next podcast hits tomorrow with @noceraNYT. Author of ""Indentured..."" Timely for #marchmadness.  Look for it on @businessinsider",2,1
boonepickens,2016-03-15 20:41:32,"I admit I haven't read Tom Ridge's book, but I will and you should too. https://t.co/iAuILzf3Xc",7,2
boonepickens,2016-03-15 16:00:21,You don't want to grow old and feel bad. https://t.co/7BCOTEiTB8,36,6
boonepickens,2016-03-15 13:01:38,"Ridge: #NatGas industry isn't asking for money, they're just asking gov't to get out of the way. https://t.co/aOdFLdypDX",32,23
boonepickens,2016-03-15 01:00:32,"Ridge: Cheap energy trumps (with a small ""t"") cheap labor. #NatGas is a winner for the U.S. https://t.co/aOdFLdypDX",29,9
boonepickens,2016-03-14 20:35:08,"Ridge: Apple's CEO Cook &amp; the Govt should throw the lawyers out, sit down and work out a solution https://t.co/aOdFLdypDX",9,2
boonepickens,2016-03-14 12:45:39,Coburn: Most people in DC have never had real jobs. They've had some kind of political position their whole life https://t.co/wHCFmUHkAe,72,33
boonepickens,2016-03-11 15:15:51,Coburn: Part of the animosity is because of Harry Reid. After 2010 he ran Senate like he still had a super-majority https://t.co/wHCFmUHkAe,11,6
boonepickens,2016-03-10 21:10:11,Hit milestone. Released 20th podcast. A highlight reel. https://t.co/ktxJHbJqi6 Who else should we go after this year?,12,3
boonepickens,2016-03-09 21:45:40,"Coburn: Conservatives and liberals can work together, but the hard right and left make compromise impossible. https://t.co/wHCFmUHkAe",26,11
boonepickens,2016-03-09 20:46:47,"Today's #PickensPodcast is a conversation with Tom Ridge. Congressman, Governor, 1st Secretary of Homeland Security: https://t.co/snF0UN7RIk",5,5
boonepickens,2016-03-08 23:55:08,"Never thought I'd have a podcast ""sizzle"" reel https://t.co/am3loKtCB0 New podcast tomorrow w/Tom Ridge. Talk Apple security issue &amp; more.",17,8
boonepickens,2016-03-07 14:05:47,"Coburn: If you're other than ultra conservative or ultra liberal, you get primaried https://t.co/wHCFmUHkAe https://t.co/wmBMA0gaO2",14,6
boonepickens,2016-03-05 15:02:16,"Coburn: Instead of picking candidates, members of Congress are gerrymandering to pick their voters. https://t.co/wHCFmUHkAe",24,17
boonepickens,2016-03-03 22:15:24,Coburn: Almost every republic in history has died. Most murdered themselves. We're doing that now https://t.co/wHCFmUHkAe,63,37
boonepickens,2016-03-02 20:27:31,My statement on the passing of Aubrey McClendon. https://t.co/aN221fitZR,149,128
boonepickens,2016-03-02 15:45:08,"Again, I repeat, we've got to find a better way to elect our President. #SuperTuesday  https://t.co/DgH9i6lCtA",48,35
boonepickens,2016-03-01 21:00:35,"Working on my next Podcast with former PA Gov. Tom Ridge. Great discussion on #natgas, security &amp; #politics https://t.co/DUFtnZEuRV",14,7
boonepickens,2016-02-29 22:40:14,"Coburn: Constitution should limit fed gov't &amp; presidential powers, term-limit Congress and require a balanced budget https://t.co/wHCFmUHkAe",55,14
boonepickens,2016-02-26 17:45:20,".@Jeff_Gramm book ""Dear Chairman"" highlights one of most pivotable moments in Corporate America #shareholderrights #Iwasthere",15,6
boonepickens,2016-02-25 15:52:17,Good find. https://t.co/r2CGPs1hPx,5,1
boonepickens,2016-02-19 19:31:51,I wish I was in your class! https://t.co/2rRXaoGjoy,17,7
boonepickens,2016-02-19 13:31:54,All joking aside: @karlrove book on President McKinley is a great read for any fan of history. Recommended reading https://t.co/vLCI6h9sud,10,5
boonepickens,2016-02-18 15:16:13,Wish you knew more about President McKinley? I've got a treat for you. Check out my podcast w/ @karlrove https://t.co/gGjenKDdw4,4,3
boonepickens,2016-02-17 21:45:11,This ad should've run in Super Bowl. Vets are a key element of my philanthropy. Come on @Doritos. Pony up. https://t.co/5qTwdM4HA4,38,35
boonepickens,2016-02-16 14:31:47,Now this is a good example of what I've been talking about. https://t.co/sG11BmDEZW,22,10
boonepickens,2016-02-15 14:16:03,"When it comes to clean, oil can't compete with #NaturalGas https://t.co/gGjenKDdw4 @KarlRove",23,8
boonepickens,2016-02-12 14:32:02,.@KarlRove: The fracking revolution has revitalized American manufacturing https://t.co/gGjenKDdw4 https://t.co/yza8ySobw4,9,14
boonepickens,2016-02-10 22:31:52,.@KarlRove: We have an opportunity to stop spending money in part of the world where they don't like us https://t.co/gGjenKDdw4,27,9
boonepickens,2016-02-10 20:06:24,My 5 takeaways from podcast interview w/ @KarlRove https://t.co/GekPn6Jlkr Podcast here https://t.co/lFQ9moHTU2,5,4
boonepickens,2016-02-08 22:15:22,Rove: American know-how and ingenuity brought on the fracking revolution making us energy independent https://t.co/gGjenKDdw4 @KarlRove,9,5
boonepickens,2016-02-08 16:41:03,Rove: Energy is an opportunity for GOP to strike note of optimism about the country https://t.co/gGjenKDdw4 https://t.co/eyik8wlSA9,18,9
boonepickens,2016-02-08 15:30:35,"RT @meredithnbc5: Pickens, Rove Get Candid on Politics &amp; Energy @NBCDFW 
https://t.co/cIDGbEaSon https://t.co/jhzli31NYc",3,2
