screen_name,date,tweet,likes,retweets 
JKempEnergy,2020-07-28 08:58:17,"There is a fascinating story to be told about how a bureaucratic control document became a symbol of national pride and prestige, invested with quasi-mythical status, a nexus, perhaps the most important one, between citizen/subject and the state",4,0
JKempEnergy,2020-07-28 08:55:39,"Internal passport-like systems still exist by the way, most notably China's hukou system",1,0
JKempEnergy,2020-07-28 08:52:20,"If it hasn't been written already, someone should write a history of passports, their role in security, societal control, identity verification, and forging national identities. I would definitely read it with great interest",5,0
JKempEnergy,2020-07-28 08:51:01,"I used to view my passport as a symbol of freedom; now I increasingly see it as a symbol of unfreedom. They are part of the complex machinery of the modern state, part of the complicated trade off between movement and security, citizen and non-citizen, free and unfree",1,0
JKempEnergy,2020-07-28 08:49:04,"Passport requirements were scrapped for a time in much of Europe in the second half of the nineteenth century, and the abolition was seen as an affirmation of freedom. But they were reintroduced with the advent of the First World War, as part of a wider set of security controls",2,0
JKempEnergy,2020-07-28 08:47:46,"In history, passports were required by diplomats, state-licensed foreign traders, but also by serfs and peasants who wanted to move outside their own community around the rest of their country. Passport systems in Russia were an integral part of the policing state.",1,0
JKempEnergy,2020-07-28 08:44:59,"The passport's wording promises freedom of movement, but is actually part of an elaborate system of control, so I can go only where it is permitted. I cannot leave the country without one. I cannot enter another country without one. It determines what jobs I can and cannot have",5,0
JKempEnergy,2020-07-28 08:42:20,"But more recently, I began to wonder about the purpose of the passport. Consular services for passport holders are very limited. If I get into trouble abroad, Her Britannic Majesty won't send the navy to break me out of prison, or even impose sanctions.",4,1
JKempEnergy,2020-07-28 08:40:13,For many decades I was very proud of my passport with its stirring imperial rhetoric: it seemed to promise worldwide protection by Her Britannic Majesty's government from foreign governments who might seek to do me harm or block my freedom of movement.,1,0
JKempEnergy,2020-07-28 08:38:28,"My British passport opens with the rousing words: ""Her Britannic Majesty's Secretary of State requests and requires in the Name of Her Majesty all those whom it may concern to allow the bearer to pass freely without let or hindrance"" etc",1,0
JKempEnergy,2020-07-28 08:36:24,"PASSPORTS have become a symbol of national pride but were originally introduced to control movement of citizens as much as foreigners. The need for a passport represents a loss of freedom, the idea people should not be allowed to move unless the authorities expressly permit it https://t.co/4JHeAGA987",21,5
JKempEnergy,2020-07-26 16:24:19,STONE AGE epidemics and their impact on migration and history: https://t.co/F6P822e00L,10,2
JKempEnergy,2020-07-26 05:29:47,"MIGRANT WORKERS - tens of millions of people, including mothers of young children, leave their families to work abroad and earn enough money to provide for them. A very tough read: https://t.co/Ypif4Ple3s",16,3
JKempEnergy,2020-07-25 04:17:54,SPECIALIST NEWSLETTERS are growing as newspapers shrink: https://t.co/bl5o6n1qE0,17,2
JKempEnergy,2020-07-25 04:09:35,UNITED STATES provides more detail on rationale for closing China’s Houston consulate: https://t.co/nDwtnctxZ0,2,2
JKempEnergy,2020-07-25 04:05:38,"SCHLUMBERGER has cut 21,000 jobs as oil slump and epidemic cut revenues: https://t.co/ZG0g1f9F6y",16,10
JKempEnergy,2020-07-25 04:04:20,@Peter__Wood I’ll delete and recast that to change the tense,0,0
JKempEnergy,2020-07-24 16:00:24,"IF YOU would like to receive a free daily digest of best in energy news + my own research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/Ia6MTYrM3V",2,0
JKempEnergy,2020-07-24 15:57:58,"GLOBAL INDUSTRIAL PRODUCTION rose slightly in May from the most-intense lockdown period in April, but was still down almost -14% compared with the same month a year earlier: https://t.co/iOJJXsYiLo",6,1
JKempEnergy,2020-07-24 15:56:25,WORLD TRADE VOLUMES fell again in May and were down almost -18% compared with the same month a year earlier: https://t.co/SGWZWNTq27,8,5
JKempEnergy,2020-07-24 13:32:50,UNITED STATES and CHINA bilateral exports: https://t.co/R6oK1xm0FP,5,0
JKempEnergy,2020-07-24 13:30:13,U.S. MERCHANDISE TRADE DEFICIT with selected partner countries: https://t.co/vSKPlpc1Ka,3,0
JKempEnergy,2020-07-24 11:52:49,UNITED STATES and CHINA - external trade structure for both countries: https://t.co/zLvPAFlC9y,12,5
JKempEnergy,2020-07-24 10:44:06,@IgorAn9 Fair enough!,1,0
JKempEnergy,2020-07-24 08:43:45,You have to plough through or skip over the fulsome introduction at the beginning to get to Pompeo’s carefully prepared text. There is no doubt this speech was meant to articulate and set a long-term doctrine for U.S./China relations intended to last for years or decades.,7,2
JKempEnergy,2020-07-24 08:43:26,"Whether or not you agree with Pompeo’s understanding of history and his policy prescriptions, whether or not Trump is elected to a second term or is replaced by Biden, Pompeo clearly articulates one strand, perhaps the dominant strand, of U.S. thinking towards China today.",5,3
JKempEnergy,2020-07-24 08:36:13,[MUST READ] The Pompeo Doctrine on U.S./China relations: https://t.co/CEB0scVscv,18,10
JKempEnergy,2020-07-24 04:59:34,"CHENGDU CONSULATE closure has added advantage for China that it keeps U.S. diplomats away from disputes in Tibet, Xingjiang and Qinghai, as well as most of inland central China, which is probably why this consulate closure was selected for retaliation",10,1
JKempEnergy,2020-07-24 04:56:30,CHINA seems to have matched rather than escalated the earlier U.S. move in the conflict of the consulates. Closing already-shuttered Wuhan would have been seen as weak response. Closing Hong Kong would have been escalation. Chengdu is strong but matching response,6,2
JKempEnergy,2020-07-24 04:40:53,"CHINA closes U.S. consulate in Chengdu (which covers inland areas including Sichuan, Chongqing and Tibet): https://t.co/FMCvGydHIJ",11,6
JKempEnergy,2020-07-23 15:32:13,"IF YOU would like to receive a free daily digest of best in energy news + my own research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/WHz2GrwoMw",2,0
JKempEnergy,2020-07-23 14:05:57,U.S. REFINERS trim crude processing as recovery falters: https://t.co/SbHbZ1oJeQ https://t.co/A5rLuAlmEH,9,8
JKempEnergy,2020-07-23 11:17:56,U.S. GOVERNMENT and foreign policy community increasingly sees strategic contest with China in existential terms: https://t.co/OEoIz8SxNS,2,1
JKempEnergy,2020-07-23 11:16:23,[MUST READ] China consulate fight shows Trump's hardliners are in charge now: https://t.co/eKs9q1RMeA,7,5
JKempEnergy,2020-07-23 10:02:34,IRAN downplays possibility of foreign government role in recent spate of fires and explosions ... https://t.co/0P5pLJfVIV,3,0
JKempEnergy,2020-07-22 21:40:31,@Anon1Oil Thanks for the kind words; they are much appreciated,1,0
JKempEnergy,2020-07-22 17:43:00,"@ErnestScheyder Every embassy and consulate also acts as a spy base, with intelligence officers given official cover as diplomats. The critical question is whether Houston consulate was engaged in more egregious espionage than normal, leading to closure, or if this is part of a broader crackdown",2,1
JKempEnergy,2020-07-22 16:57:03,Both sides need to weigh short-term responses and need to look tough against longer-term strategy. It’s not clear what that strategy is yet,4,0
JKempEnergy,2020-07-22 16:56:00,"Of course I’m not privy to the discussions in Zhongnanhai, but this must be an option under discussion, and there is a certain logic from Beijing’s perspective",2,0
JKempEnergy,2020-07-22 16:54:41,"Restricting or downgrading the US/U.K. diplomatic presence in the city would be consistent with the strategy of political absorption, implying foreign missions should end up more like those in Shanghai, Wuhan, Chongqing etc, providing minimal consular services only",4,1
JKempEnergy,2020-07-22 16:51:45,"My working assumption has been for some time that China will absorb Hong Kong politically, turning it into something more like a provincial-city, while trying to preserve some economic and commercial dynamism, though recognising this may not be possible",2,0
JKempEnergy,2020-07-22 16:49:02,I’m certain China’s top leaders will be reviewing the future U.S./U.K. presence in Hong Kong very closely after recent events and they will want to change it. The question is how far they decide to go at this point,3,0
JKempEnergy,2020-07-22 16:47:32,"* Response in kind to closure of Houston consulate 
* Response to US/U.K. no longer considering HK as a legally separate entity 
* China is clearly worried that US/U.K. using their consulates to encourage local opposition",3,0
JKempEnergy,2020-07-22 16:45:00,CHINA closing the US/U.K. consulates would be an extremely strong responses and could be considered escalatory. But it has a certain internal logic:,3,2
JKempEnergy,2020-07-22 16:43:41,"PURE GUESS: China’s top target in response to the closure of its consulate in Houston and Britain’s decision to exclude Huawei, grant path to citizenship and suspend extradition is likely to be to restrict or close the U.S. and U.K. consulates-general in Hong Kong",9,3
JKempEnergy,2020-07-22 15:08:31,U.S. GASOLINE SUPPLIED slipped to 8.55 million b/d last week from 8.65 million b/d the week before and 8.77 million b/d two weeks earlier. Gasoline consumption has stalled since mid-June and no longer shows signs of recovering: https://t.co/rhaBqNsIvi,5,3
JKempEnergy,2020-07-22 15:03:42,"U.S. PETROLEUM CONSUMPTION declined across all major fuels last week compared with prior five-year averages: 

Gasoline -12% (from -9% the week before)
Distillate -19% (from -2%)
Jet fuel -38% (from -30%) https://t.co/spLs1DKzvu",6,10
JKempEnergy,2020-07-22 14:55:04,U.S. REFINERS trimmed crude processing compared with prior five-year average to -17% (from -16% the previous week) as domestic petroleum consumption fell to -16% (from -9% the previous week): https://t.co/JPQtxOPtAf,4,1
JKempEnergy,2020-07-22 14:48:50,U.S. REFINERS trimmed their crude processing rate for the second week in response to weakening fuel consumption: https://t.co/6jiHwtpcEt,13,5
JKempEnergy,2020-07-22 14:45:43,"US CRUDE AND PRODUCTS STOCKS increased by +9 million bbl last week, reversing a draw of -9 million bbl the prior week:
* Crude +5 million bbl
* Gasoline -2 million bbl
* Distillates +1 million bbl https://t.co/JI8D4361SP",14,9
JKempEnergy,2020-07-22 14:26:19,"IF YOU would like to receive a free daily digest of best in energy news + my research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/kQB5oksIpz",1,0
JKempEnergy,2020-07-22 14:21:05,@KingofSW6 LONDON usually fares better in a crisis than the regional cities because of the concentration of top policymakers in the capital which means there is better leadership and more resources (e.g. London coped better during the Blitz than the regional cities),0,0
JKempEnergy,2020-07-22 14:20:08,@KingofSW6 LONDON was hit badly early on because of its international connectedness and reliance on crowded transit systems. But shutdown of air travel and virtual closure of public transport brought epidemic under control quickly. Not clear what happens as travel and mass transit returns,0,0
JKempEnergy,2020-07-22 14:17:13,CORONAVIRUS case rates show the connection with urban density and economic deprivation https://t.co/4b3KOkIHMY https://t.co/xbUr74Trul,1,0
JKempEnergy,2020-07-22 14:12:44,BRITAIN's coronavirus hotspots show the close connection between urban housing and virus transmission: https://t.co/c0Djr2fdc7,1,0
JKempEnergy,2020-07-22 14:09:43,CORONAVIRUS is often a housing disease - thriving in communities with overcrowded homes and lack of outside space - which is why Britain must rethink its urban housing policy: https://t.co/R32MOXLosZ,0,1
JKempEnergy,2020-07-22 13:46:25,"UNITED STATES presses Britain to join a ""broad alliance"" against China: https://t.co/9oZ61eRIlE",3,1
JKempEnergy,2020-07-22 12:13:04,"U.S./CHINA cold war has important implications for future energy policies and flows. In a relationship characterised by cold war, China is unlikely to want to become dependent on imported oil and gas from the United States and its allies",10,3
JKempEnergy,2020-07-22 11:59:01,UNITED STATES and CHINA have entered a new cold war: https://t.co/ezSke8gXAV,30,11
JKempEnergy,2020-07-22 11:54:34,"@The_AndyJohnson My dad has spent a lifetime wanting kippers for breakfast - and managed it roughly 3 times in 75 years ...
So you are very lucky",3,0
JKempEnergy,2020-07-22 11:49:07,@The_AndyJohnson Mrs Johnson must be remarkably tolerant ....,2,0
JKempEnergy,2020-07-22 11:42:08,@antonhowes @henryhitchings I haven't started that ... yet!,0,0
JKempEnergy,2020-07-22 11:40:11,"@henryhitchings @antonhowes Now I'm going to have to read the book ... adding to the long list of future reading projects. 
Sir Humphrey Appleby died at St Dympna's nursing home pleading ""I haven't finished the paperwork""
I sometimes feel like that with books. So many to read, so little time before Doomsday",1,0
JKempEnergy,2020-07-22 11:38:30,@antonhowes @henryhitchings But the reference to landfill suggests reclamation which points away from NYC (I think ..),0,0
JKempEnergy,2020-07-22 11:36:36,@henryhitchings @antonhowes Venice?,0,0
JKempEnergy,2020-07-22 10:03:42,U.S./CHINA and the new cold war - some thoughts: https://t.co/jXSv0ugVJZ,21,10
JKempEnergy,2020-07-22 09:20:54,U.S./CHINA now have almost no interests in common with conflict between them metastasizing and attempting to push third countries in all other global regions into a new alliance system. Red and Blue. With us or against us. Total confrontation. Basically the definition of cold war,3,2
JKempEnergy,2020-07-22 09:17:55,"POLICYMAKERS and strategic studies analysts are reluctant to label intensifying conflict as a ""cold war"", wary of analogy with U.S./USSR conflict and its implications for long-term international relations, but there is no doubt both countries now see conflict in existential terms",2,3
JKempEnergy,2020-07-22 09:14:59,"U.S./CHINA are now engaged in total conflict across multiple theatres - trade, technology, investment, espionage, naval power, South Asia, Southeast Asia, Australia, Europe, Africa, Latin America - it is a zero sum conflict in which for one side to win the other must lose",5,4
JKempEnergy,2020-07-22 09:11:10,FUTURE HISTORIANS will probably focus on 2020 as the point when intensifying strategic competition between the United States and China turned into a new cold war: https://t.co/4LBS6Z7JqQ,19,14
JKempEnergy,2020-07-21 20:36:07,@Peter__Wood Car makes were never my strong point ... fascinating so much data is publicly available ... I had no idea,2,0
JKempEnergy,2020-07-21 19:56:10,CORONAVIRUS means lots more cars and cyclists on the roads in London. We have to learn to share and be considerate. Most road users are thoughtful. Unfortunately a tiny minority make the roads dangerous for everyone. Be kind,17,0
JKempEnergy,2020-07-21 19:54:42,TO THE DRIVER of a black Mercedes registration YB12 XCS who cut across in front of me on my bike at Aldersgate /London Wall roundabout tonight and forced me to swerve off ... we’re both lucky the driver behind me was quick thinking or there would have been a serious accident,30,1
JKempEnergy,2020-07-21 15:51:19,"IF YOU would like to receive a free daily digest of best in energy news + my own research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/RBcXdt4wyQ",6,0
JKempEnergy,2020-07-21 15:20:50,ECONOMISTS and EPIDEMIOLOGISTS - some thoughts about the contest for status and control over public policy: https://t.co/s2vyqhDu2m,4,0
JKempEnergy,2020-07-21 11:20:44,LONDON's dependence on public transportation for the daily commute to and from work is highly unusual within the U.K. (likely explaining why the epidemic accelerated so quickly in the city compared with other regions): https://t.co/sRAALP5YOJ https://t.co/UV7izL8HHw,1,0
JKempEnergy,2020-07-21 11:16:47,WORKING FROM HOME: 27% of UK adults were working from home in the week July 8-12 compared with 5% in 2019: https://t.co/860edMujsw,8,1
JKempEnergy,2020-07-21 09:35:48,ENGLAND AND WALES have reported negative excess mortality for four weeks in a row; the epidemic accelerated the deaths of some individuals who would have died soon from other causes (a phenomenon known as “early harvest”): https://t.co/YIIa4HuD0O,7,3
JKempEnergy,2020-07-21 09:34:53,"ENGLAND AND WALES registered almost 8,700 deaths in the week ending July 10, which was -560 fewer than the average for the same period over the previous five years: https://t.co/ByejLIW0DR",8,3
JKempEnergy,2020-07-21 08:12:24,CORONAVIRUS and its wider economic and political fallout: https://t.co/hxTr88Th2p,6,0
JKempEnergy,2020-07-20 15:02:51,"GLOBAL BRITAIN: China was the fastest growing destination for U.K. exports over the decade 2008-2018, among major export destinations taking at least £10 billion in 2018: https://t.co/XvROpgiVFe",2,1
JKempEnergy,2020-07-20 15:01:24,GLOBAL BRITAIN: China accounted for the largest increase in U.K. exports between 2008 and 2018 for any country outside the EU and USA: https://t.co/eEjRNmDewv,2,0
JKempEnergy,2020-07-20 15:00:26,GLOBAL BRITAIN: China was the most important destination for U.K. exports in 2018 outside the European Union and the United States: https://t.co/Y7hT1fFK47,4,2
JKempEnergy,2020-07-20 14:01:31,HEDGE FUNDS stick to the sidelines on oil: https://t.co/imtbOfaa7h https://t.co/HWvV0BiBEm,8,4
JKempEnergy,2020-07-20 07:26:46,CORONAVIRUS and interaction with other respiratory viruses during the northern hemisphere winter: https://t.co/5JMP7XsWpT,3,1
JKempEnergy,2020-07-19 04:11:16,BRITAIN hints that Huawei ban could be reviewed and reversed if diplomatic situation changes: https://t.co/2F8FPgkkTW,6,2
JKempEnergy,2020-07-18 06:57:36,BRAUDEL’s approach to thinking about long-term historical processes is fascinating and chimes with my own. Hugely enjoying the book. Thanks for the recommendation @dkedrosky https://t.co/coVnjhmKX1,14,2
JKempEnergy,2020-07-17 15:54:59,"IF YOU would like to receive a free daily digest of best in energy news + my research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/N6ojwo42xL",3,1
JKempEnergy,2020-07-17 15:30:12,GREAT BRITAIN's road fuel sales are back to ~80% of pre-lockdown level for diesel and ~75% for gasoline: https://t.co/nFezRgmNG5,5,4
JKempEnergy,2020-07-17 15:21:28,"GREAT BRITAIN transport volumes compared with the same period last year (all approx):

Heavy goods vehicles 100%
Light commercial vehicles 95%
Passenger cars 85%
National rail &lt;20%
London Underground 20% https://t.co/2pWJjTzB5j",12,7
JKempEnergy,2020-07-17 15:07:12,U.K. GOVERNMENT pushes for early return to working from offices to protect economies of central city areas: https://t.co/BFqr0d4tUN,0,0
JKempEnergy,2020-07-17 15:03:42,OPEC+ hits the refinery wall: https://t.co/msbPTXGZWm https://t.co/EBmjDl1v6g,9,3
JKempEnergy,2020-07-17 11:16:41,@GuyReuters @AndyMacaskill The unreliability of the daily coronavirus death figures is reason I have preferred weekly all-cause mortality figures since start of epidemic. Daily figures are based on too many assumptions and have too many data collection biases,3,0
JKempEnergy,2020-07-17 11:10:01,"ENGLAND's economic performance
Doubling time in years of real per capita GDP at compound growth rates prevailing in each decade
Decades remembered as ""happy decades"" have faster growth and shorter doubling times
""Gloomy decades"" have slower growth and longer doubling times https://t.co/6jUEQijmFr",10,4
JKempEnergy,2020-07-17 10:35:01,"ENGLAND's real per capita GDP doubling periods:
1300-1683 (383 years)
1683-1854 (171 years)
1854-1940 (86 years)
1940-1973 (33 years)
1973-2015 (42 years) https://t.co/A0IJCcNrjz",19,4
JKempEnergy,2020-07-17 09:55:22,ECB thinking  on climate change and monetary policy: https://t.co/BYN9XqiXtl,4,1
JKempEnergy,2020-07-17 08:58:01,"@LorcanRK AGREED. Moist von Lipwig as public health director for Ankh Morpork. Unseen University's faculty as the government science advisers. But I'm unsure how to cast Trump, Boris and Cummings",1,0
JKempEnergy,2020-07-16 16:11:00,"IF YOU would like to receive a free daily digest of best in energy news + my research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/crn0NWOMYX",2,2
JKempEnergy,2020-07-16 14:35:17,OIL REFINERS and OPEC+ walk tightrope as pandemic lingers: https://t.co/MnXXqFbpXh https://t.co/DbFOAn34WT,12,11
JKempEnergy,2020-07-16 13:55:51,ENGLAND's real economic growth since 1270 - showing the poor performance in the decade to 2016: https://t.co/Spugo9MgoQ,5,3
JKempEnergy,2020-07-16 13:53:57,ENGLAND's real per capita GDP since 1270 - stagnation through 1650s and then take-off: https://t.co/vbmov6NBCW,20,4
JKempEnergy,2020-07-16 12:39:12,"FLOOD WARNINGS? Given that I live central London (Zone 2), protected by the Thames Barrier and some of the country’s most expensive flood defences, should I be worried, or has the government’s flood warning system gone haywire? https://t.co/K1bmrrlBRM",4,0
JKempEnergy,2020-07-16 08:56:01,U.S. federal agencies with contentious rules will want to ensure they are submitted well ahead of the deadline to protect them from the risk of rapid and permanent reversal under the CRA - so there will be a race to finalise them in next few months (https://t.co/F1cg0hvom3),1,0
JKempEnergy,2020-07-16 08:52:13,TECHNICAL QUESTION: when is the (probable) deadline for federal agencies to finalise and submit new rules so they cannot be overturned by a joint resolution of disapproval under the Congressional Review Act by the incoming 117th Congress in Jan 2021? Asking for a friend ...,5,2
JKempEnergy,2020-07-15 16:54:58,"IAEA’s new chief takes tough line on Iran, with U.S. backing: https://t.co/r0tSNYSBmW",2,1
JKempEnergy,2020-07-15 15:23:26,"IF YOU would like to receive a free daily digest of best in energy news + my research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/TK2pF3gLr7",5,1
JKempEnergy,2020-07-15 15:19:32,"U.S. REFINED PRODUCTS STOCKS appeared to be under better control last week as refiners paused the ramp up of crude processing

* Gasoline stocks were +7% above the 5yr-avg (down from +8% the prior week)

* Distillate stocks were +26% above the 5yr-avg (down from +28% prior week) https://t.co/z6rurPFI1P",9,8
JKempEnergy,2020-07-15 14:54:44,"U.S. PETROLEUM STOCKS fell by -9 million bbl last week, the largest weekly decline since the end of Feb

* Crude -7 million bbl
* Gasoline -3 million bbl
* Distillates unchanged
* Jet fuel -2 million bbl https://t.co/wfk97QOB2G",6,3
JKempEnergy,2020-07-15 14:47:03,"U.S. REFINERS processed 14.3 million b/d of crude last week, unchanged from the week before, the first time in nine weeks that they have not lifted crude throughput, as refiners try to control of fuel stocks: https://t.co/6Dbp68aIZr",8,5
JKempEnergy,2020-07-15 14:40:51,"U.S. PETROLEUM PRODUCTS SUPPLIED to the domestic market accelerated to 18.5 million b/d last week from 18.1 million b/d the week before

* Total products supplied 91% of prior five-year average
* Gasoline supplied 91% 
* Distillate supplied 98%
* Jet supplied 70% https://t.co/fdw3ODpNwJ",19,7
JKempEnergy,2020-07-15 14:16:22,CHINA's diaspora - historical legacies and contemporary trends: https://t.co/siqomMA2Mw https://t.co/SJJzX1v2OO,5,3
JKempEnergy,2020-07-15 13:01:17,@EnergzdEconomy AGREED,1,0
JKempEnergy,2020-07-15 12:59:00,"The concept of ""compensatory cuts"" has become very popular, but I still don't understand the mechanism that makes it effective. Appeals to self-interest? Appeals to OPEC solidarity? Soft loans? Threats to renew volume warfare? Threats to target specific customers? Something else?",4,0
JKempEnergy,2020-07-15 12:56:32,"I am puzzled why other members of OPEC+ would deepen their cuts to compensate for past underperformance while Russia and Saudi Arabia increase their own production. It seems irrational. Unless some form of threat/inducement has been made in the background. If so, what is it?",7,2
JKempEnergy,2020-07-15 12:55:01,"SAUDI ARABIA and RUSSIA are cutting their own production because it is in their own interest to do so, not as a charitable effort. If it remains in their own interest, they will maintain scheduled cuts, whether or not the laggards compensate for past under-compliance",4,3
JKempEnergy,2020-07-15 12:52:35,"COMPENSATORY CUTS concept seems implausible on face of it. If threat is ""compensate or else we will raise production"", there is no way to inflict pain on laggards without inflicting it on everyone. Saudi Arabia and Russia have no interest in restarting volume war at this point",4,2
JKempEnergy,2020-07-15 12:49:46,QUESTION: what is the motivation for the OPEC+ laggards who did not fully comply with cuts in May/Jun to make compensating extra cuts in Aug/Sep? What threat/incentive/cajolery/inducement has been offered to them? Why would they cut more when others are starting to cut less?,22,5
JKempEnergy,2020-07-15 10:12:50,"GLOBAL OIL PRODUCTION changes between 2009 and 2019, relative to the change in global consumption: https://t.co/ZlbuIyhv6U",5,3
JKempEnergy,2020-07-15 10:12:17,"GLOBAL OIL PRODUCTION changes between 2009 and 2019, principal winners and losers over the last decade: https://t.co/noW0h2hC6K",20,5
JKempEnergy,2020-07-14 14:49:54,OIL DIPLOMACY and the U.S. presidential election: https://t.co/BsSbyvKj8L,27,7
JKempEnergy,2020-07-14 09:53:03,@BruceReuters Agriculture is a surprising omission from the list of topics discussed ...,1,0
JKempEnergy,2020-07-14 08:38:01,"ENGLAND AND WALES registered 9,140 deaths in the week ending July 3, essentially in line with the prior five-year average: https://t.co/uhIHsgpmgb",5,0
JKempEnergy,2020-07-14 08:21:58,@peter_tl Britain's modern navy is unlearning lessons of history: third-rate 74s were far more useful than the super-large first-rate battle ships,0,0
JKempEnergy,2020-07-14 08:19:46,"@peter_tl Britain's carriers have to be lucky every time; China's hypersonic missiles only have to be lucky once. The carriers may be useful as offshore platforms in the Middle East, but are essentially useless against a superpower with modern military equipment",1,0
JKempEnergy,2020-07-14 08:18:15,"@peter_tl ""One of ..."" is amusing conceit. What no one appears to have explained to MoD is an aircraft carrier is just a giant floating target to a rival armed with hypersonic missiles. Carriers cost billions and we have 1-2; missiles cost millions and China has hundreds if not thousands",0,1
JKempEnergy,2020-07-14 05:53:57,"This story also surfaces some of the “hidden wiring”, the cast of policymakers, diplomats and think-tankers who have shaped and reshaped U.K. policy towards China, and is important for understanding this power network",5,1
JKempEnergy,2020-07-14 05:44:09,[MUST READ] Britain’s deteriorating relationship with China: https://t.co/OlOymfeVnd,30,20
JKempEnergy,2020-07-13 22:25:20,JAPAN’s commuters question twice-daily travel to and from the office after epidemic shows benefits of working from home: https://t.co/v37CYgIwRh,7,0
JKempEnergy,2020-07-13 18:28:44,"IF YOU would like to receive a free daily digest of best in energy news + my research notes, you can add your email to the circulation list: https://t.co/fDZgNWCrDB https://t.co/wBOTxZeQEB",3,0
JKempEnergy,2020-07-13 14:30:56,HEDGE FUNDS pause oil buying as rally stalls: https://t.co/zzv0f7Voms https://t.co/ASZxoX6n8U,13,11
JKempEnergy,2020-07-13 11:30:55,"BRITAIN's government expects 200,000 to leave Hong Kong and resettle in the United Kingdom under the planned ""pathway to citizenship"": https://t.co/pFthxTqr6X",11,6
JKempEnergy,2020-07-13 09:50:26,"BRENT’s six-month calendar spread has stalled after marching from contango towards backwardation during May and the first half of Jun, as traders anticipate a slower recovery in the major economies and fuel consumption: https://t.co/smxD883IyK",17,6
JKempEnergy,2020-07-12 10:45:58,"BIG CHANGE in U.K. government messaging, from focus on epidemic control to restarting the economy, reflecting perceived change in balance of risks: https://t.co/QpsvL9hl1t",5,0
JKempEnergy,2020-07-10 19:04:02,"FIRST CAR JOURNEY for over three months - doing our bit to absorb the global fuel surplus one litre at a time for @OPECSecretariat and @IEA 
Unfortunately the car runs on gasoline not diesel 
#OilMarketRebalancing #RefineryChallenges #DieselGlut",15,2
JKempEnergy,2020-07-10 14:58:17,"IF YOU would like to receive a free daily digest of best in energy news + my own research notes, you can add your email to the circulation list here https://t.co/fDZgNWCrDB https://t.co/L9PR7i3Xc4",1,2
JKempEnergy,2020-07-10 06:04:50,"MANUAL LABOUR: how dangerous and unpleasant jobs, but also incomes, disappear, a story that has been repeated in industry after industry over the last two centuries: https://t.co/N8xX5dRiF0",5,2
JKempEnergy,2020-07-09 18:36:47,"IF YOU would like to receive a free daily digest of best in energy news + my own research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/BZsYenhQjn",0,1
JKempEnergy,2020-07-09 18:19:36,U.S. REFINERS struggle to control distillate stocks: https://t.co/DuGgRAqg8j https://t.co/qWCQlLz98q,5,9
JKempEnergy,2020-07-09 14:03:36,"BRITAIN's wave of job losses and business closures is still intensifying, as the epidemic and recession depress spending and accelerate the shift away from city centre retail and hospitality establishments: https://t.co/DOi2eShdcQ",5,1
JKempEnergy,2020-07-08 20:33:31,@RJArmyFitness YES!,0,0
JKempEnergy,2020-07-08 16:22:33,I don’t want to disappoint the U.K. government but Fox has no chance of success: he has no significant trade knowledge and no chance of garnering support from the EU. Even I have more chance of getting the job. I’m available if No. 10 wants to direct message me https://t.co/IzwS4OMKIY,0,0
JKempEnergy,2020-07-08 16:18:33,BRITAIN to nominate Liam Fox to be next WTO director-general (I checked the date and it’s not April 1): https://t.co/eEv3eIl88I,1,0
JKempEnergy,2020-07-08 15:26:21,"IF YOU would like to receive a free daily digest of best in energy news + my own research notes, you can add your email to the circulation list here: https://t.co/fDZgNWCrDB https://t.co/qt2t0AXfOc",1,0
JKempEnergy,2020-07-08 15:19:09,"U.S. PETROLEUM INVENTORY changes last week mostly reflected refiner strategy of gradually ramping up crude processing (except for surprise weakness in distillate supplied and rise in distillate stocks)
* Crude +6 million bbl
* Gasoline -5 million bbl
* Distillate +3 million bbl https://t.co/X5AgTWs4rt",5,5
JKempEnergy,2020-07-08 15:14:06,U.S. REFINERS continue to execute strategy of gradually increasing crude processing in a bid to allow rising consumption to work down excess fuel inventories: https://t.co/v1McvaRDyt,13,8
JKempEnergy,2020-07-08 15:06:17,U.S. REFINERY output of light distillates (principally gasoline) compared to middle distillates (diesel and jet fuel) remains close to historically high ratio: https://t.co/poaBm1YdwV,3,0
JKempEnergy,2020-07-08 15:05:14,U.S. REFINERS continue to prioritise production of gasoline over diesel and jet fuel: https://t.co/CBEWpqPRY0,5,1
JKempEnergy,2020-07-08 14:59:14,"U.S. PETROLEUM PRODUCTS SUPPLIED last week compared with prior five-year seasonal average:
* Gasoline -9%
* Distillate -19%
* Jet fuel -51% https://t.co/bQE1XTLHgJ",18,8
